id,created_at,text,author_id,public_metrics,entities,source,referenced_tweets,in_reply_to_user_id
1565851885189431297,2022-09-02T23:59:16.000Z,"De que lo estarían defendiendo, de su impericia para darle seguridad a Cristina o de su complicidad?... https://t.co/K8jv86Dfrp",1908537031,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","{'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/K8jv86Dfrp', 'expanded_url': 'https://twitter.com/MillanG3/status/1565850281853820928', 'display_url': 'twitter.com/MillanG3/statu…'}], 'annotations': [{'start': 71, 'end': 78, 'probability': 0.9875, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter Web App,"[{'type': 'quoted', 'id': '1565850281853820928'}]",
1565851728616079376,2022-09-02T23:58:38.000Z,@Guadi_Pelosista La seguridad de Cristina https://t.co/w3I2acibp8,181013249,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/w3I2acibp8', 'expanded_url': 'https://twitter.com/joosee_m/status/1565851728616079376/video/1', 'display_url': 'pic.twitter.com/w3I2acibp8', 'media_key': '7_1565851684013760512'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Guadi_Pelosista', 'id': '375223674'}], 'annotations': [{'start': 33, 'end': 40, 'probability': 0.9293, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565793615162626049'}]",375223674
1565851632797204480,2022-09-02T23:58:16.000Z,"""A mi me va a sobreseer la Historia, ustedes los va a  condenar la Historia""

Profética,  Cristina",236033203,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}","{'annotations': [{'start': 90, 'end': 97, 'probability': 0.9597, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565851590950543361,2022-09-02T23:58:06.000Z,"Feriado, finde largo y no salgo ni a la esquina, ya parezco la bala de la Cristina...",1387469702927167494,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 74, 'end': 81, 'probability': 0.4574, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565851533715148800,2022-09-02T23:57:52.000Z,"En estado de alerta y movilización para cuidar la Democracia, bancar a Cristina ❤ y no ceder los derechos conquistados ✌

@loto_liliana 💪 https://t.co/hyMaCwuFpE",868846147,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}","{'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/hyMaCwuFpE', 'expanded_url': 'https://twitter.com/RosenMartinez/status/1565851533715148800/photo/1', 'display_url': 'pic.twitter.com/hyMaCwuFpE', 'media_key': '3_1565851519399886848'}, {'start': 138, 'end': 161, 'url': 'https://t.co/hyMaCwuFpE', 'expanded_url': 'https://twitter.com/RosenMartinez/status/1565851533715148800/photo/1', 'display_url': 'pic.twitter.com/hyMaCwuFpE', 'media_key': '3_1565851523481051136'}, {'start': 138, 'end': 161, 'url': 'https://t.co/hyMaCwuFpE', 'expanded_url': 'https://twitter.com/RosenMartinez/status/1565851533715148800/photo/1', 'display_url': 'pic.twitter.com/hyMaCwuFpE', 'media_key': '3_1565851527826345985'}, {'start': 138, 'end': 161, 'url': 'https://t.co/hyMaCwuFpE', 'expanded_url': 'https://twitter.com/RosenMartinez/status/1565851533715148800/photo/1', 'display_url': 'pic.twitter.com/hyMaCwuFpE', 'media_key': '3_1565851531496267776'}], 'mentions': [{'start': 122, 'end': 135, 'username': 'loto_liliana', 'id': '940523326115598336'}], 'annotations': [{'start': 71, 'end': 78, 'probability': 0.9838, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565851505508360192,2022-09-02T23:57:45.000Z,"Nos reíamos de los memes que hacían con el COVID-19, imagínate si no nos vamos a reír de los memes que hicieron con el circo de Cristina 😂😂😂😂",334680209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 128, 'end': 135, 'probability': 0.994, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565851259931955202,2022-09-02T23:56:47.000Z,"🔔🔔🔔TODO ARMADITO...QUE PAPELON...CRISTINA SEGUIA DANDO BESITOS Y FIRMANDO AUTOGRAFOS CUAN UNA GRAN ARTISTA...
DESPUES DEL ""GRAN 
ATENTADO"". https://t.co/r4vaiGY9h6",1427764331899461633,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}","{'urls': [{'start': 140, 'end': 163, 'url': 'https://t.co/r4vaiGY9h6', 'expanded_url': 'https://twitter.com/NICOLAS71046251/status/1565851259931955202/photo/1', 'display_url': 'pic.twitter.com/r4vaiGY9h6', 'media_key': '3_1565851256270233600'}], 'annotations': [{'start': 36, 'end': 43, 'probability': 0.8853, 'type': 'Person', 'normalized_text': 'CRISTINA'}]}",Twitter for Android,,
1565850977831473152,2022-09-02T23:55:39.000Z,Cristina tiene más chamuyo que yo 😂,1233315523317960704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.9949, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565850475240603652,2022-09-02T23:53:40.000Z,"¿Son dos armas diferentes las del atentado a Cristina Fernández de Kirchner?
Fué todo una puesta en escena, fué una farsa, para atacar el sistema constitucional, con el asunto del ""discurso de odio"" quieren hacer lo mismo que en Venezuela #CFKGolpista https://t.co/Jjuzbou8sv",1279257788,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 252, 'end': 275, 'url': 'https://t.co/Jjuzbou8sv', 'expanded_url': 'https://weekend.perfil.com/noticias/armas-2/son-dos-armas-diferentes-las-del-atentado-a-cristina-fernandez-de-kirchner.phtml', 'display_url': 'weekend.perfil.com/noticias/armas…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1568681629920509954/t9T-LPCU?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1568681629920509954/t9T-LPCU?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '¿Son dos armas diferentes las del atentado a Cristina Fernández de Kirchner?', 'description': 'Según las capturas de video no parecerían coincidir el arma utilizada en el atentado a la vicepresidenta con la ""descartada"" por el autor del hecho. Analizamos diferencias entre ambos posibles modelos.', 'unwound_url': 'https://weekend.perfil.com/noticias/armas-2/son-dos-armas-diferentes-las-del-atentado-a-cristina-fernandez-de-kirchner.phtml'}], 'annotations': [{'start': 45, 'end': 62, 'probability': 0.9744, 'type': 'Person', 'normalized_text': 'Cristina Fernández'}, {'start': 67, 'end': 74, 'probability': 0.5732, 'type': 'Person', 'normalized_text': 'Kirchner'}, {'start': 229, 'end': 237, 'probability': 0.9957, 'type': 'Place', 'normalized_text': 'Venezuela'}], 'hashtags': [{'start': 239, 'end': 251, 'tag': 'CFKGolpista'}]}",Twitter for Android,,
1565850053138325504,2022-09-02T23:51:59.000Z,"La culpable es Cristina, ya lo sabía! 🤌 https://t.co/jQasoRsgJL",1169735640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/jQasoRsgJL', 'expanded_url': 'https://twitter.com/Riquelmont/status/1565722834361516046', 'display_url': 'twitter.com/Riquelmont/sta…'}], 'annotations': [{'start': 15, 'end': 22, 'probability': 0.9827, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'quoted', 'id': '1565722834361516046'}]",
1565849514128318465,2022-09-02T23:49:50.000Z,Por Cristina. Por la Democracia. #TodosConCristina https://t.co/nqVFej9euh,2615879281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/nqVFej9euh', 'expanded_url': 'https://twitter.com/BaguearRamiro/status/1565849514128318465/photo/1', 'display_url': 'pic.twitter.com/nqVFej9euh', 'media_key': '3_1565849504183721985'}, {'start': 51, 'end': 74, 'url': 'https://t.co/nqVFej9euh', 'expanded_url': 'https://twitter.com/BaguearRamiro/status/1565849514128318465/photo/1', 'display_url': 'pic.twitter.com/nqVFej9euh', 'media_key': '3_1565849507765669891'}, {'start': 51, 'end': 74, 'url': 'https://t.co/nqVFej9euh', 'expanded_url': 'https://twitter.com/BaguearRamiro/status/1565849514128318465/photo/1', 'display_url': 'pic.twitter.com/nqVFej9euh', 'media_key': '3_1565849511532154883'}], 'annotations': [{'start': 4, 'end': 11, 'probability': 0.9363, 'type': 'Person', 'normalized_text': 'Cristina'}], 'hashtags': [{'start': 33, 'end': 50, 'tag': 'TodosConCristina'}]}",Twitter for Android,,
1565849365251596291,2022-09-02T23:49:15.000Z,Todos estamos de acuerdo que ese intento de asesinato fue armado no? El que quiere matar va y hace bien las cosas. Ahora Cristina respira un poco con todo el quilombo que tenía previo.,180999709,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}","{'annotations': [{'start': 121, 'end': 128, 'probability': 0.9944, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for iPhone,,
1565849361388544001,2022-09-02T23:49:14.000Z,"Los hijos d puta d @C5N entre ellos el gato Sylvestre, intentando que recaiga en Cristina la responsabilidad porque no se cuidaba
No en Alverso q según dicen la aconsejaba, ni el caníbal de lechuga mínistro de seguridad
Cada vez me convencen en mi teoría
Carlos Mugica, Presente..",1908537031,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","{'mentions': [{'start': 19, 'end': 23, 'username': 'C5N', 'id': '152325528'}], 'annotations': [{'start': 44, 'end': 52, 'probability': 0.9148, 'type': 'Person', 'normalized_text': 'Sylvestre'}, {'start': 81, 'end': 88, 'probability': 0.6206, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 136, 'end': 142, 'probability': 0.4069, 'type': 'Place', 'normalized_text': 'Alverso'}, {'start': 255, 'end': 267, 'probability': 0.9332, 'type': 'Person', 'normalized_text': 'Carlos Mugica'}]}",Twitter Web App,,
1565849249878786050,2022-09-02T23:48:47.000Z,"Defendiendo a Cristina en la calle
@LaCorrienteBA
@LaCorrienteVL 
@CrisAlvarezRod 
@furlan_omar 
@onettovictoria https://t.co/LuCcis8pYY",2409127070,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/LuCcis8pYY', 'expanded_url': 'https://twitter.com/AlonsoLeonardoA/status/1565849249878786050/photo/1', 'display_url': 'pic.twitter.com/LuCcis8pYY', 'media_key': '3_1565849247219650561'}], 'mentions': [{'start': 35, 'end': 49, 'username': 'LaCorrienteBA', 'id': '1288625452769259521'}, {'start': 50, 'end': 64, 'username': 'LaCorrienteVL', 'id': '1367100930689228805'}, {'start': 66, 'end': 81, 'username': 'CrisAlvarezRod', 'id': '267960594'}, {'start': 83, 'end': 95, 'username': 'furlan_omar', 'id': '4668732569'}, {'start': 97, 'end': 112, 'username': 'onettovictoria', 'id': '265188622'}], 'annotations': [{'start': 14, 'end': 21, 'probability': 0.9852, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565849189388517377,2022-09-02T23:48:33.000Z,"@JonatanViale gracias por hacer periodismo de verdad. Acabo de escuchar tu editorial y quería decirte que no aflojes, somos muchos los argentinos de bien que no odiamos, sólo queremos justicia. No quiero ver a Cristina muerta. Quiero que sea juzgada y pague por todos sus delitos.",4189675757,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 13, 'username': 'JonatanViale', 'id': '134129241'}], 'annotations': [{'start': 210, 'end': 217, 'probability': 0.9933, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for iPhone,,134129241
1565848694586773504,2022-09-02T23:46:35.000Z,🟠 En Rusia comparan al agresor de Cristina Kirchner con los “neonazis” de Ucrania https://t.co/I4ArRgczz5 #Argentina #Tucumán,1212905733274001409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/I4ArRgczz5', 'expanded_url': 'http://dlvr.it/SXhQxN', 'display_url': 'dlvr.it/SXhQxN', 'images': [{'url': 'https://pbs.twimg.com/news_img/1565848717089206272/1Xl91DRQ?format=jpg&name=orig', 'width': 1200, 'height': 800}, {'url': 'https://pbs.twimg.com/news_img/1565848717089206272/1Xl91DRQ?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'En Rusia comparan al agresor de Cristina Kirchner con los “neonazis” de Ucrania', 'description': 'El atacante que intentó asesinar a la vicepresidenta Cristina Kirchner tenía tatuados el sol negro y la cruz gamada típicas', 'unwound_url': 'https://elobservador24.com.ar/en-rusia-comparan-al-agresor-de-cristina-kirchner-con-los-neonazis-de-ucrania/?utm_source=dlvr.it&utm_medium=twitter'}], 'annotations': [{'start': 6, 'end': 10, 'probability': 0.9839, 'type': 'Place', 'normalized_text': 'Rusia'}, {'start': 35, 'end': 51, 'probability': 0.9913, 'type': 'Person', 'normalized_text': 'Cristina Kirchner'}, {'start': 75, 'end': 81, 'probability': 0.659, 'type': 'Place', 'normalized_text': 'Ucrania'}], 'hashtags': [{'start': 106, 'end': 116, 'tag': 'Argentina'}, {'start': 117, 'end': 125, 'tag': 'Tucumán'}]}",dlvr.it,,
1565848670079029248,2022-09-02T23:46:29.000Z,"No queremos a 
Cristina muerta, 
ni que sea martir
Que sea juzgada, en 
un periodo de su gobierno 
Si es culpable, que 
sea condenada
Nunca mártir, culpable 
x corrupta y ladrona",215713760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","{'annotations': [{'start': 14, 'end': 22, 'probability': 0.7814, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 32, 'end': 32, 'probability': 0.4759, 'type': 'Person', 'normalized_text': ''}]}",Twitter for Android,,
1565848405938786305,2022-09-02T23:45:26.000Z,"@indignadoxd Uds pusieron bolsas mortuorias con la cara de Cristina, Carlotto,etc hdp",716964167127867393,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}","{'mentions': [{'start': 0, 'end': 12, 'username': 'indignadoxd', 'id': '1226879826277126144'}], 'annotations': [{'start': 59, 'end': 66, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 69, 'end': 76, 'probability': 0.9817, 'type': 'Person', 'normalized_text': 'Carlotto'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565810594078416897'}]",1226879826277126144
1565848008532672516,2022-09-02T23:43:51.000Z,Hoy nos convocamos para solidarizarnos con nuestra compañera @CFKArgentina y defender la democracia. El atentado a Cristina debe ser repudiado por la sociedad en su conjunto. https://t.co/hrAxPjvYzz,706590482101624832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/hrAxPjvYzz', 'expanded_url': 'https://twitter.com/leonelgalosi/status/1565848008532672516/photo/1', 'display_url': 'pic.twitter.com/hrAxPjvYzz', 'media_key': '3_1565848005424697345'}], 'mentions': [{'start': 61, 'end': 74, 'username': 'CFKArgentina', 'id': '138814032'}], 'annotations': [{'start': 115, 'end': 122, 'probability': 0.9945, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565847833609211912,2022-09-02T23:43:10.000Z,"Estoy pensando que país quieren Uds , los montoneros del kisnerato y Ud Cristina y Alberto que más quieren, todavía no robaron lo suficiente, no van a cambiar mí pensamiento y no me voy a creer la opereta que montan Uds. Solo violencia e ignorancia",1278104494006571008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 69, 'end': 79, 'probability': 0.862, 'type': 'Person', 'normalized_text': 'Ud Cristina'}, {'start': 83, 'end': 89, 'probability': 0.9963, 'type': 'Person', 'normalized_text': 'Alberto'}]}",Twitter for Android,,
1565847735495974912,2022-09-02T23:42:46.000Z,"Ni un día en paz desde que asumieron. Inflación, cepos, restricciones, acusaciones, corrupción, peleas internas, audios violentos (Vallejos), incertidumbre, pobreza, inseguridad, robo de vacunas, mentiras (Olivos), etc. 
#Argentina #AlbertoFernandez #CFK #Cristina #kirchnerismo",224008567,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 131, 'end': 138, 'probability': 0.7761, 'type': 'Person', 'normalized_text': 'Vallejos'}, {'start': 206, 'end': 211, 'probability': 0.5327, 'type': 'Place', 'normalized_text': 'Olivos'}], 'hashtags': [{'start': 221, 'end': 231, 'tag': 'Argentina'}, {'start': 232, 'end': 249, 'tag': 'AlbertoFernandez'}, {'start': 250, 'end': 254, 'tag': 'CFK'}, {'start': 255, 'end': 264, 'tag': 'Cristina'}, {'start': 265, 'end': 278, 'tag': 'kirchnerismo'}]}",Twitter for Android,,
1565847679657283584,2022-09-02T23:42:33.000Z,@infobae Ni empedo Cristina es una ladrona y la bandera no se mancha,1369084568830156805,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'infobae', 'id': '69416519'}], 'annotations': [{'start': 19, 'end': 26, 'probability': 0.9673, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565811920413900800'}]",69416519
1565847573495271425,2022-09-02T23:42:08.000Z,Carcel para Cristina y todos los criminales. A mi no me distraen. Delincuentes,1498081103617351686,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 12, 'end': 19, 'probability': 0.962, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for iPhone,,
1565847346616868865,2022-09-02T23:41:14.000Z,"LA PLAZA EN APOYO A CRISTINA Y A LA DEMOCRACIA

""Les enseñamos a nuestras hijas que los derechos se defienden"", Cecilia Amarillo.

""Ellas tienen que aprender a defender lo que otros lucharon para lograr."", Diego Segalla.

#AtentadoACFK #CFK https://t.co/RHDjph1KKU",2525950189,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/RHDjph1KKU', 'expanded_url': 'https://twitter.com/PeriodicoPausa/status/1565847346616868865/video/1', 'display_url': 'pic.twitter.com/RHDjph1KKU', 'media_key': '7_1565847164537954305'}], 'annotations': [{'start': 20, 'end': 27, 'probability': 0.8778, 'type': 'Person', 'normalized_text': 'CRISTINA'}, {'start': 112, 'end': 127, 'probability': 0.91, 'type': 'Person', 'normalized_text': 'Cecilia Amarillo'}, {'start': 206, 'end': 218, 'probability': 0.976, 'type': 'Person', 'normalized_text': 'Diego Segalla'}], 'hashtags': [{'start': 222, 'end': 235, 'tag': 'AtentadoACFK'}, {'start': 236, 'end': 240, 'tag': 'CFK'}]}",Twitter Web App,,
1565847123962171393,2022-09-02T23:40:21.000Z,"@antonella_risso Con esto a lo que voy es: diferenciemos que es y que no es discurso de odio. Decir que “si la tocan a cristina que gran pais vamos a armar” me parece que es. Que un grupo de militantes cante una canción donde se dice “gorila”, no.",1309620289534296065,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 16, 'username': 'antonella_risso', 'id': '864589442'}], 'annotations': [{'start': 119, 'end': 126, 'probability': 0.9184, 'type': 'Person', 'normalized_text': 'cristina'}]}",Twitter for iPhone,"[{'type': 'replied_to', 'id': '1565845762340159488'}]",864589442
1565846972975747073,2022-09-02T23:39:45.000Z,Hoy el feriado fue para que la gente que apoya a Cristina salga a marchar.,19166034,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 49, 'end': 56, 'probability': 0.9928, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565846805908422656,2022-09-02T23:39:05.000Z,🟠 La novia del atacante de Cristina Kirchner denunció que fue amenazada de muerte: “No somos terroristas” https://t.co/6KyHX4LhVr #Argentina #Tucumán,1212905733274001409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/6KyHX4LhVr', 'expanded_url': 'http://dlvr.it/SXhQNd', 'display_url': 'dlvr.it/SXhQNd', 'status': 404, 'title': 'La novia del atacante de Cristina Kirchner denunció que fue amenazada de muerte: “No somos terroristas”', 'description': 'La novia de Fernando André Sabag Montiel, el brasileño detenido por gatillarle con un arma a la vicepresidenta Cristina Kirchner,', 'unwound_url': 'https://elobservador24.com.ar/la-novia-del-atacante-de-cristina-kirchner-denuncio-que-fue-amenazada-de-muerte-no-somos-terroristas/?utm_source=dlvr.it&utm_medium=twitter'}], 'annotations': [{'start': 28, 'end': 44, 'probability': 0.9962, 'type': 'Person', 'normalized_text': 'Cristina Kirchner'}], 'hashtags': [{'start': 130, 'end': 140, 'tag': 'Argentina'}, {'start': 141, 'end': 149, 'tag': 'Tucumán'}]}",dlvr.it,,
1565846793463943168,2022-09-02T23:39:02.000Z,🟠 En la Plaza hablaron del «milagro» que salvó a Cristina https://t.co/GU1nncNGx4 #Argentina #Tucumán,1212905733274001409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/GU1nncNGx4', 'expanded_url': 'http://dlvr.it/SXhQNT', 'display_url': 'dlvr.it/SXhQNT', 'images': [{'url': 'https://pbs.twimg.com/news_img/1565846796672565248/_IkXR8Ge?format=jpg&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1565846796672565248/_IkXR8Ge?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'En la Plaza hablaron del «milagro» que salvó a Cristina', 'description': 'El peronismo se volvió a aferrar a la fe para darle una explicación a cómo Cristina Kirchner se salvó de', 'unwound_url': 'https://elobservador24.com.ar/en-la-plaza-hablaron-del-milagro-que-salvo-a-cristina/?utm_source=dlvr.it&utm_medium=twitter'}], 'annotations': [{'start': 50, 'end': 57, 'probability': 0.9822, 'type': 'Person', 'normalized_text': 'Cristina'}], 'hashtags': [{'start': 82, 'end': 92, 'tag': 'Argentina'}, {'start': 93, 'end': 101, 'tag': 'Tucumán'}]}",dlvr.it,,
1565846116486225921,2022-09-02T23:36:20.000Z,"@GonzaloGarces5 Las víctimas de la violencia, como Cristina ayer, son responsables de el odio generado por ciertos medios y políticos? El manual de la violencia de género. Te faltó decir, mirá como nos ponés... y ya está.
No sean tan psicópatas",2986366737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 15, 'username': 'GonzaloGarces5', 'id': '547776050'}], 'annotations': [{'start': 51, 'end': 58, 'probability': 0.9785, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565681114404061184'}]",547776050
1565846015583916034,2022-09-02T23:35:56.000Z,"Cientos de miles nos movilizamos hoy en repudio al intento de asesinato de Cristina Fernández de Kirchner, contra las maniobras destituyentes y en defensa de las libertades democráticas. https://t.co/TwFmxrWMIf",836293356,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 18, 'quote_count': 1}","{'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/TwFmxrWMIf', 'expanded_url': 'https://twitter.com/ErnestoJMigone/status/1565846015583916034/photo/1', 'display_url': 'pic.twitter.com/TwFmxrWMIf', 'media_key': '3_1565846006708801539'}, {'start': 187, 'end': 210, 'url': 'https://t.co/TwFmxrWMIf', 'expanded_url': 'https://twitter.com/ErnestoJMigone/status/1565846015583916034/photo/1', 'display_url': 'pic.twitter.com/TwFmxrWMIf', 'media_key': '3_1565846010466893824'}, {'start': 187, 'end': 210, 'url': 'https://t.co/TwFmxrWMIf', 'expanded_url': 'https://twitter.com/ErnestoJMigone/status/1565846015583916034/photo/1', 'display_url': 'pic.twitter.com/TwFmxrWMIf', 'media_key': '3_1565846013511966720'}], 'annotations': [{'start': 75, 'end': 92, 'probability': 0.9865, 'type': 'Person', 'normalized_text': 'Cristina Fernández'}, {'start': 97, 'end': 104, 'probability': 0.477, 'type': 'Person', 'normalized_text': 'Kirchner'}]}",Twitter for Android,,
1565845920641536000,2022-09-02T23:35:34.000Z,"Que tire la primera piedra quién nunca dijo un DISCURSO DE ODIO contra Cristina, Macri, Milei, Bullrich, Néstor, Menem, Larreta, Kichilove, De la Rúa, etc, etc, etc...",270687450,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 71, 'end': 78, 'probability': 0.999, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 81, 'end': 85, 'probability': 0.9967, 'type': 'Person', 'normalized_text': 'Macri'}, {'start': 88, 'end': 92, 'probability': 0.9878, 'type': 'Person', 'normalized_text': 'Milei'}, {'start': 95, 'end': 102, 'probability': 0.9887, 'type': 'Person', 'normalized_text': 'Bullrich'}, {'start': 105, 'end': 110, 'probability': 0.9941, 'type': 'Person', 'normalized_text': 'Néstor'}, {'start': 113, 'end': 117, 'probability': 0.9947, 'type': 'Person', 'normalized_text': 'Menem'}, {'start': 120, 'end': 126, 'probability': 0.9877, 'type': 'Person', 'normalized_text': 'Larreta'}, {'start': 129, 'end': 137, 'probability': 0.9156, 'type': 'Person', 'normalized_text': 'Kichilove'}]}",Twitter for Android,,
1565845859899609088,2022-09-02T23:35:19.000Z,Sabe señora Cristina .La Cámpora. Les faltó un tach. De Salsa de Soja.,1441494628386041856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 12, 'end': 19, 'probability': 0.9452, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565845638960521216,2022-09-02T23:34:26.000Z,Costó muchos años y muchas vidas recuperar y afianzar la democracia. Un solo disparo puede acabar con ella. Defendamos a Cristina.,191787296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 121, 'end': 128, 'probability': 0.9926, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565845629238222848,2022-09-02T23:34:24.000Z,@jmjuarezv Está agazapado para ver en qué nos va a empomar. El lunes viaja a EEUU para arreglar con el fondo y el foco ahora está en Cristina. Se está dando todo como ellos querían.,251328650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 10, 'username': 'jmjuarezv', 'id': '148846330'}], 'annotations': [{'start': 77, 'end': 80, 'probability': 0.9621, 'type': 'Place', 'normalized_text': 'EEUU'}, {'start': 133, 'end': 140, 'probability': 0.658, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565842797738860545'}]",148846330
